Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
wpn_t9_1911_pap_shot_last_npc,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_1911_shot_last_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_act_plr,,,t9_weapons\t9_1911\wpn_t9_1911_act.wav,,,wpn_t9_act_plr,,wpn_t9_1911_ads_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_act_npc,,,t9_weapons\t9_1911\wpn_t9_1911_act.wav,,,wpn_t9_act_npc,,wpn_t9_1911_ads_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_ads_plr,,,t9_weapons\t9_1911\wpn_t9_1911_ads.wav,,,wpn_t9_act_plr,,wpn_t9_1911_lfe_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_ads_npc,,,t9_weapons\t9_1911\wpn_t9_1911_ads.wav,,,wpn_t9_act_npc,,wpn_t9_1911_lfe_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_lfe_plr,,,t9_weapons\t9_1911\wpn_t9_1911_lfe.wav,,,wpn_t9_shot_plr,,wpn_t9_pistol_decay_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_lfe_npc,,,t9_weapons\t9_1911\wpn_t9_1911_lfe.wav,,,wpn_t9_shot_npc,,wpn_t9_pistol_dist_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_inspect,,,t9_weapons\t9_1911\foley\wpn_t9_1911_inspect.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_raise,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_raise.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_lower,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_lower.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_slide_back,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_slide_back.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_slide_release,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_slide_release.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_first_mag,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_first_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_grab_end,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_tac_grab_end.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_mag_in,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_tac_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_mag_out,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_tac_mag_out.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_empty_mag_in,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_empty_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_empty_mag_out,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_empty_mag_out.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_lastshot,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_lastshot.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_fast_mag_in,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_fast_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_fast_mag_out,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_fast_mag_out.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_fast_slide,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_fast_slide.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_draw,,,t9_weapons\t9_1911\foley\draw\fly_pistol_semiauto_draw_01.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_draw,,,t9_weapons\t9_1911\foley\draw\fly_pistol_semiauto_draw_02.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_draw,,,t9_weapons\t9_1911\foley\draw\fly_pistol_semiauto_draw_03.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_left_mag_in,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_left_mag_in.wav,,,wpn_t9_reload_left_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_left_mag_out,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_left_mag_out.wav,,,wpn_t9_reload_left_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_left_slide_back,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_left_slide_back.wav,,,wpn_t9_reload_left_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_left_slide_release,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_left_slide_release.wav,,,wpn_t9_reload_left_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_right_mag_in,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_right_mag_in.wav,,,wpn_t9_reload_right_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_right_mag_out,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_right_mag_out.wav,,,wpn_t9_reload_right_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_right_slide_back,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_right_slide_back.wav,,,wpn_t9_reload_right_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_right_slide_release,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_right_slide_release.wav,,,wpn_t9_reload_right_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_1911_dw_inspect,,,t9_weapons\t9_1911\foley\fly_pistol_semiauto_dw_inspect.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BOCW Diamatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_shot_plr,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst.wav,,,wpn_t9_shot_plr,,wpn_t9_pistol_burst_act_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_shot_npc,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst.wav,,,wpn_t9_shot_npc,,wpn_t9_pistol_burst_act_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_shot_last_plr,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_low_ammo.wav,,,wpn_t9_shot_plr,,wpn_t9_pistol_burst_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_shot_last_npc,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_low_ammo.wav,,,wpn_t9_shot_npc,,wpn_t9_pistol_burst_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_pap_shot_plr,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_pap.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_pistol_burst_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_pap_shot_npc,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_pap.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_pistol_burst_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_pap_shot_last_plr,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_pap.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_pistol_burst_shot_last_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_pap_shot_last_npc,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_pap.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_pistol_burst_shot_last_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_act_plr,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_act.wav,,,wpn_t9_act_plr,,wpn_t9_pistol_burst_ads_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_act_npc,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_act.wav,,,wpn_t9_act_npc,,wpn_t9_pistol_burst_ads_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_ads_plr,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_ads.wav,,,wpn_t9_act_plr,,wpn_t9_pistol_burst_flux_l_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_ads_npc,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_ads.wav,,,wpn_t9_act_npc,,wpn_t9_pistol_burst_flux_l_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_flux_l_plr,,,t9_weapons\common\flux\wpn_pistol_flux_l.wav,,,wpn_t9_plr_flux_l,,wpn_t9_pistol_burst_flux_r_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_flux_l_npc,,,t9_weapons\common\flux\wpn_pistol_flux_l.wav,,,wpn_t9_npc_flux_l,,wpn_t9_pistol_burst_flux_r_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_flux_r_plr,,,t9_weapons\common\flux\wpn_pistol_flux_r.wav,,,wpn_t9_plr_flux_r,,wpn_t9_pistol_burst_lfe_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_flux_r_npc,,,t9_weapons\common\flux\wpn_pistol_flux_r.wav,,,wpn_t9_npc_flux_r,,wpn_t9_pistol_burst_lfe_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_lfe_plr,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_lfe.wav,,,wpn_t9_shot_plr,,wpn_t9_pistol_decay_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_lfe_npc,,,t9_weapons\t9_pistol_burst\wpn_pistol_burst_lfe.wav,,,wpn_t9_shot_npc,,wpn_t9_pistol_burst_dist_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_dist_npc,,,t9_weapons\common\dist\pistol\wpn_pistol_burst_dist_00.wav,,,wpn_t9_dist_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_inspect,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_inspect.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_lower,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_lower.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_raise,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_raise.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_fast_mag_in,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_fast_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_mag_in,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_tac_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_mag_out,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_tac_mag_out.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_slide_back,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_empty_slide_back.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_slide_release,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_empty_slide_release.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_empty_mag_in,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_empty_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_rattle,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_empty_rattle.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_end,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_end.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_left_mag_in,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_left_mag_in.wav,,,wpn_t9_reload_left_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_left_mag_out,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_left_mag_out.wav,,,wpn_t9_reload_left_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_left_slide_back,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_left_slide_back.wav,,,wpn_t9_reload_left_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_left_slide_release,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_left_slide_release.wav,,,wpn_t9_reload_left_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_right_mag_in,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_right_mag_in.wav,,,wpn_t9_reload_right_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_right_mag_out,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_right_mag_out.wav,,,wpn_t9_reload_right_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_right_slide_back,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_right_slide_back.wav,,,wpn_t9_reload_right_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_right_slide_release,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_right_slide_release.wav,,,wpn_t9_reload_right_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_pistol_burst_inspect_dw,,,t9_weapons\t9_pistol_burst\foley\fly_pistol_burst_dw_inspect.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BOCW Revolver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_revolver_shot_plr,,,t9_weapons\t9_revolver\wpn_pistol_revolver.wav,,,wpn_t9_shot_plr,,wpn_t9_revolver_shot_act_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_revolver_shot_npc,,,t9_weapons\t9_revolver\wpn_pistol_revolver.wav,,,wpn_t9_shot_npc,,wpn_t9_revolver_shot_act_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
